links,title,subur_name,unit_mly_jan,unit_mly_feb,unit_mly_mar,unit_mly_apr,unit_mly_may,unit_mly_jun,unit_mly_jul,unit_mly_aug,unit_mly_sep,unit_mly_oct,unit_mly_nov,unit_mly_dec,unit_mly_p_jan,unit_mly_p_feb,unit_mly_p_mar,unit_mly_p_apr,unit_mly_p_may,unit_mly_p_jun,unit_mly_p_jul,unit_mly_p_aug,unit_mly_p_sep,unit_mly_p_oct,unit_mly_p_nov,unit_mly_p_dec,unit_mly_nos_jan,unit_mly_nos_feb,unit_mly_nos_mar,unit_mly_nos_apr,unit_mly_nos_may,unit_mly_nos_jun,unit_mly_nos_jul,unit_mly_nos_aug,unit_mly_nos_sep,unit_mly_nos_oct,unit_mly_nos_nov,unit_mly_nos_dec
https://www.realestate.com.au/neighbourhoods/Munster-6166-wa,Munster,,2015-01-31,2015-02-28,2015-03-31,2015-04-30,2015-05-31,2015-06-30,2015-07-31,2015-08-31,2015-09-30,2015-10-31,2015-11-30,2015-12-21,239000,239000,239000,234000,234000,234000,229000,225000,349500,239000,239000,239000,14,14,11,10,10,10,9,6,2,1,1,1
https://www.realestate.com.au/neighbourhoods/Murdoch-6150-wa,Murdoch,,2015-01-31,2015-02-28,2015-03-31,2015-04-30,2015-05-31,2015-06-30,2015-07-31,2015-08-31,2015-09-30,2015-10-31,2015-11-30,2015-12-21,490000,490000,490000,490000,490000,490000,490000,490000,490000,594000,594000,594000,3,3,3,3,2,2,3,3,3,1,1,1
https://www.realestate.com.au/neighbourhoods/Myara-6207-wa,Myara,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.realestate.com.au/neighbourhoods/Myaree-6154-wa,Myaree,,2015-01-31,2015-02-28,2015-03-31,2015-04-30,2015-05-31,2015-06-30,2015-07-31,2015-08-31,2015-09-30,2015-10-31,2015-11-30,2015-12-21,416500,410000,423000,416500,423000,410000,416500,423000,417500,417500,425000,425000,12,13,13,14,15,13,14,17,16,18,17,17
https://www.realestate.com.au/neighbourhoods/Nambeelup-6207-wa,Nambeelup,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.realestate.com.au/neighbourhoods/Naval%20Base-6165-wa,Naval Base,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.realestate.com.au/neighbourhoods/Nedlands-6009-wa,Nedlands,,2015-01-31,2015-02-28,2015-03-31,2015-04-30,2015-05-31,2015-06-30,2015-07-31,2015-08-31,2015-09-30,2015-10-31,2015-11-30,2015-12-21,627500,630000,632500,687500,695000,687500,635000,587500,575000,575000,575000,575000,32,31,30,30,34,36,37,36,35,35,35,35
https://www.realestate.com.au/neighbourhoods/Neerabup-6031-wa,Neerabup,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.realestate.com.au/neighbourhoods/Nilgen-6044-wa,Nilgen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.realestate.com.au/neighbourhoods/Nirimba-6208-wa,Nirimba,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.realestate.com.au/neighbourhoods/Nollamara-6061-wa,Nollamara,,2015-01-31,2015-02-28,2015-03-31,2015-04-30,2015-05-31,2015-06-30,2015-07-31,2015-08-31,2015-09-30,2015-10-31,2015-11-30,2015-12-21,457500,460000,450000,445000,437500,430000,410000,397000,396000,397000,410000,410000,58,59,57,59,60,62,56,55,56,53,50,50
https://www.realestate.com.au/neighbourhoods/Noranda-6062-wa,Noranda,,2015-01-31,2015-02-28,2015-03-31,2015-04-30,2015-05-31,2015-06-30,2015-07-31,2015-08-31,2015-09-30,2015-10-31,2015-11-30,2015-12-21,389000,382500,380000,385000,382500,382500,375000,378750,380000,380000,380000,380000,23,20,19,17,16,18,24,26,25,25,23,23
https://www.realestate.com.au/neighbourhoods/North%20Beach-6020-wa,North Beach,,2015-01-31,2015-02-28,2015-03-31,2015-04-30,2015-05-31,2015-06-30,2015-07-31,2015-08-31,2015-09-30,2015-10-31,2015-11-30,2015-12-21,520000,520000,520000,520000,520000,520000,520000,520000,550000,555000,550000,550000,12,14,15,16,16,16,17,17,15,14,13,13
https://www.realestate.com.au/neighbourhoods/North%20Dandalup-6207-wa,North Dandalup,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.realestate.com.au/neighbourhoods/North%20Fremantle-6159-wa,North Fremantle,,2015-01-31,2015-02-28,2015-03-31,2015-04-30,2015-05-31,2015-06-30,2015-07-31,2015-08-31,2015-09-30,2015-10-31,2015-11-30,2015-12-21,775000,847000,843500,843500,902500,855000,940000,940000,890000,925000,945000,945000,49,53,54,48,40,41,43,49,48,49,48,48
https://www.realestate.com.au/neighbourhoods/North%20Lake-6163-wa,North Lake,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.realestate.com.au/neighbourhoods/North%20Perth-6006-wa,North Perth,,2015-01-31,2015-02-28,2015-03-31,2015-04-30,2015-05-31,2015-06-30,2015-07-31,2015-08-31,2015-09-30,2015-10-31,2015-11-30,2015-12-21,552000,555000,550000,555000,550000,552500,555000,555000,555000,580000,580000,575000,32,34,38,41,41,36,35,33,34,32,32,33
https://www.realestate.com.au/neighbourhoods/North%20Yunderup-6208-wa,North Yunderup,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.realestate.com.au/neighbourhoods/Northbridge-6003-wa,Northbridge,,2015-01-31,2015-02-28,2015-03-31,2015-04-30,2015-05-31,2015-06-30,2015-07-31,2015-08-31,2015-09-30,2015-10-31,2015-11-30,2015-12-21,522500,538500,538500,526000,510000,490000,490000,490000,489500,489000,489000,489000,16,12,12,10,13,15,13,16,18,19,19,19
https://www.realestate.com.au/neighbourhoods/Nowergup-6032-wa,Nowergup,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.realestate.com.au/neighbourhoods/Oakford-6121-wa,Oakford,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.realestate.com.au/neighbourhoods/Oakley-6208-wa,Oakley,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.realestate.com.au/neighbourhoods/Ocean%20Reef-6027-wa,Ocean Reef,,2015-01-31,2015-02-28,2015-03-31,2015-04-30,2015-05-31,2015-06-30,2015-07-31,2015-08-31,2015-09-30,2015-10-31,2015-11-30,2015-12-21,407000,407000,365000,365000,385000,385000,385000,437500,437500,437500,490000,490000,4,4,4,4,3,3,3,4,4,4,3,3
https://www.realestate.com.au/neighbourhoods/Oldbury-6121-wa,Oldbury,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.realestate.com.au/neighbourhoods/Orange%20Grove-6109-wa,Orange Grove,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.realestate.com.au/neighbourhoods/Orelia-6167-wa,Orelia,,2015-01-31,2015-02-28,2015-03-31,2015-04-30,2015-05-31,2015-06-30,2015-07-31,2015-08-31,2015-09-30,2015-10-31,2015-11-30,2015-12-21,203500,210000,210000,210000,210000,210000,210000,210000,210000,212500,212500,212500,4,3,3,5,3,3,3,3,3,4,4,4
https://www.realestate.com.au/neighbourhoods/Osborne%20Park-6017-wa,Osborne Park,,2015-01-31,2015-02-28,2015-03-31,2015-04-30,2015-05-31,2015-06-30,2015-07-31,2015-08-31,2015-09-30,2015-10-31,2015-11-30,2015-12-21,396000,390000,389500,390000,390000,389500,389500,386500,386000,385000,382000,382000,41,41,50,55,58,58,62,58,60,60,57,57
https://www.realestate.com.au/neighbourhoods/Padbury-6025-wa,Padbury,,2015-01-31,2015-02-28,2015-03-31,2015-04-30,2015-05-31,2015-06-30,2015-07-31,2015-08-31,2015-09-30,2015-10-31,2015-11-30,2015-12-21,437500,437500,427500,410000,445000,445000,445000,445000,445000,427500,445000,445000,4,4,6,5,5,5,7,7,7,8,7,7
https://www.realestate.com.au/neighbourhoods/Palmyra-6157-wa,Palmyra,,2015-01-31,2015-02-28,2015-03-31,2015-04-30,2015-05-31,2015-06-30,2015-07-31,2015-08-31,2015-09-30,2015-10-31,2015-11-30,2015-12-21,470000,472500,477500,470000,475000,466500,470000,465000,457500,452500,452500,450000,61,60,58,57,64,70,69,62,58,56,52,53
https://www.realestate.com.au/neighbourhoods/Parkerville-6081-wa,Parkerville,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.realestate.com.au/neighbourhoods/Parkfield-6233-wa,Parkfield,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.realestate.com.au/neighbourhoods/Parkwood-6147-wa,Parkwood,,2015-01-31,2015-02-28,2015-03-31,2015-04-30,2015-05-31,2015-06-30,2015-07-31,2015-08-31,2015-09-30,2015-10-31,2015-11-30,2015-12-21,450000,403300,403300,415000,415000,415000,403300,403300,403300,403300,391600,391600,2,4,4,6,5,5,4,4,4,4,5,5
https://www.realestate.com.au/neighbourhoods/Parmelia-6167-wa,Parmelia,,2015-01-31,2015-02-28,2015-03-31,2015-04-30,2015-05-31,2015-06-30,2015-07-31,2015-08-31,2015-09-30,2015-10-31,2015-11-30,2015-12-21,215000,215000,215000,215000,215000,215000,215000,215000,215000,215000,215000,215000,1,1,1,1,1,1,1,1,1,1,1,1
https://www.realestate.com.au/neighbourhoods/Paulls%20Valley-6076-wa,Paulls Valley,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.realestate.com.au/neighbourhoods/Pearsall-6065-wa,Pearsall,,2015-01-31,2015-02-28,2015-03-31,2015-04-30,2015-05-31,2015-06-30,2015-07-31,2015-08-31,2015-09-30,2015-10-31,2015-11-30,2015-12-21,467500,430000,430000,430000,430000,430000,357000,357000,357000,357000,475000,475000,2,3,3,3,3,3,2,2,2,2,3,3
https://www.realestate.com.au/neighbourhoods/Pelican%20Point-6230-wa,Pelican Point,,2015-01-31,2015-02-28,2015-03-31,2015-04-30,2015-05-31,2015-06-30,,,,,,,590000,590000,590000,590000,590000,590000,,,,,,,1,1,1,1,1,1,,,,,,
https://www.realestate.com.au/neighbourhoods/Peppermint%20Grove-6011-wa,Peppermint Grove,,2015-01-31,2015-02-28,2015-03-31,2015-04-30,2015-05-31,2015-06-30,2015-07-31,2015-08-31,2015-09-30,2015-10-31,2015-11-30,2015-12-21,895000,895000,895000,650000,650000,772500,772500,650000,635000,650000,650000,650000,5,5,5,7,7,8,8,7,6,7,7,7
https://www.realestate.com.au/neighbourhoods/Peron-6168-wa,Peron,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.realestate.com.au/neighbourhoods/Perth%20Airport-6105-wa,Perth Airport,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.realestate.com.au/neighbourhoods/Perth-6000-wa,,,2015-01-31,2015-02-28,2015-03-31,2015-04-30,2015-05-31,2015-06-30,2015-07-31,2015-08-31,2015-09-30,2015-10-31,2015-11-30,2015-12-21,506000,495000,487000,485000,478250,480000,462500,460000,460000,461000,460000,460000,332,313,310,305,296,285,280,276,263,246,223,225
https://www.realestate.com.au/neighbourhoods/Pickering%20Brook-6076-wa,Pickering Brook,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.realestate.com.au/neighbourhoods/Piesse%20Brook-6076-wa,Piesse Brook,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.realestate.com.au/neighbourhoods/Pinjarra-6208-wa,Pinjarra,,2015-01-31,2015-02-28,2015-03-31,2015-04-30,2015-05-31,2015-06-30,2015-07-31,2015-08-31,2015-09-30,2015-10-31,2015-11-30,2015-12-21,156000,140500,140500,140500,156000,156000,146250,146250,146250,146250,146250,146250,3,2,2,2,3,3,2,2,2,2,2,2
https://www.realestate.com.au/neighbourhoods/Point%20Grey-6208-wa,Point Grey,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.realestate.com.au/neighbourhoods/Port%20Kennedy-6172-wa,Port Kennedy,,2015-01-31,2015-02-28,2015-03-31,2015-04-30,2015-05-31,2015-06-30,2015-07-31,2015-08-31,2015-09-30,2015-10-31,2015-11-30,2015-12-21,342000,281000,281000,281000,281000,281000,281000,281000,281000,220000,220000,220000,3,4,4,4,4,4,4,4,4,3,3,3
https://www.realestate.com.au/neighbourhoods/Postans-6167-wa,Postans,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.realestate.com.au/neighbourhoods/Queens%20Park-6107-wa,Queens Park,,2015-01-31,2015-02-28,2015-03-31,2015-04-30,2015-05-31,2015-06-30,2015-07-31,2015-08-31,2015-09-30,2015-10-31,2015-11-30,2015-12-21,422500,420000,412250,414500,412250,400000,414500,425000,425000,425000,425000,425000,12,11,12,13,14,18,21,18,18,19,18,18
https://www.realestate.com.au/neighbourhoods/Quinns%20Rocks-6030-wa,Quinns Rocks,,2015-01-31,2015-08-31,2015-09-30,2015-10-31,2015-11-30,2015-12-21,,,,,,,465000,345000,345000,345000,345000,345000,,,,,,,1,1,1,1,1,1,,,,,,
https://www.realestate.com.au/neighbourhoods/Ravenswood-6208-wa,Ravenswood,,2015-01-31,2015-02-28,2015-03-31,2015-06-30,2015-07-31,2015-08-31,2015-09-30,2015-10-31,2015-11-30,2015-12-21,,,315000,315000,315000,333000,333000,333000,333000,324000,324000,315000,,,1,1,1,1,1,1,1,2,2,3,,
https://www.realestate.com.au/neighbourhoods/Red%20Hill-6056-wa,Red Hill,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.realestate.com.au/neighbourhoods/Redcliffe-6104-wa,Redcliffe,,2015-01-31,2015-02-28,2015-03-31,2015-04-30,2015-05-31,2015-06-30,2015-07-31,2015-08-31,2015-09-30,2015-10-31,2015-11-30,2015-12-21,395750,404500,412500,415000,415000,415000,410000,412500,415000,415000,415000,415000,20,18,18,18,17,15,15,14,13,13,13,13
https://www.realestate.com.au/neighbourhoods/Reservoir-6076-wa,Reservoir,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.realestate.com.au/neighbourhoods/Ridgewood-6030-wa,Ridgewood,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.realestate.com.au/neighbourhoods/Riverton-6148-wa,Riverton,,2015-01-31,2015-02-28,2015-03-31,2015-04-30,2015-05-31,2015-06-30,2015-07-31,2015-08-31,2015-09-30,2015-10-31,2015-11-30,2015-12-21,391000,391000,421000,445000,445000,421000,421000,421000,397000,387750,387750,387750,6,6,6,5,5,4,4,4,5,4,4,4
https://www.realestate.com.au/neighbourhoods/Rivervale-6103-wa,Rivervale,,2015-01-31,2015-02-28,2015-03-31,2015-04-30,2015-05-31,2015-06-30,2015-07-31,2015-08-31,2015-09-30,2015-10-31,2015-11-30,2015-12-21,450000,440000,437500,435000,440000,429000,429000,429000,429000,429000,429500,429500,147,130,134,128,129,133,134,141,146,139,129,129
https://www.realestate.com.au/neighbourhoods/Rockingham-6168-wa,,,2015-01-31,2015-02-28,2015-03-31,2015-04-30,2015-05-31,2015-06-30,2015-07-31,2015-08-31,2015-09-30,2015-10-31,2015-11-30,2015-12-21,339500,330000,345000,340000,345000,345000,356000,333000,325000,312500,306500,306500,142,144,145,147,135,130,116,111,101,96,92,92
https://www.realestate.com.au/neighbourhoods/Roleystone-6111-wa,Roleystone,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.realestate.com.au/neighbourhoods/Rossmoyne-6148-wa,Rossmoyne,,2015-01-31,2015-02-28,2015-03-31,2015-04-30,2015-05-31,2015-06-30,2015-07-31,2015-08-31,2015-09-30,2015-10-31,2015-11-30,2015-12-21,625000,625000,625000,722500,722500,722500,722500,820000,820000,820000,820000,820000,1,1,1,2,2,2,2,1,1,1,1,1
https://www.realestate.com.au/neighbourhoods/Rottnest%20Island-6161-wa,Rottnest Island,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.realestate.com.au/neighbourhoods/Safety%20Bay-6169-wa,Safety Bay,,2015-01-31,2015-02-28,2015-03-31,2015-04-30,2015-05-31,2015-06-30,2015-07-31,2015-08-31,2015-09-30,2015-10-31,2015-11-30,2015-12-21,348000,328750,302500,302500,348000,348000,349500,349500,319000,282500,280000,280000,13,14,17,17,15,15,14,14,16,16,15,15
https://www.realestate.com.au/neighbourhoods/Salter%20Point-6152-wa,Salter Point,,2015-01-31,2015-02-28,2015-03-31,2015-04-30,2015-05-31,2015-06-30,2015-07-31,2015-08-31,2015-09-30,2015-10-31,2015-11-30,2015-12-21,955000,955000,955000,955000,955000,955000,789000,794000,794000,799000,799000,799000,3,3,3,3,3,3,3,4,4,3,3,3
https://www.realestate.com.au/neighbourhoods/Samson-6163-wa,Samson,,2015-02-28,2015-03-31,2015-04-30,2015-05-31,2015-06-30,2015-07-31,2015-08-31,2015-09-30,2015-10-31,2015-11-30,2015-12-21,,279250,279250,317500,317500,317500,317500,317500,317500,317500,,,,1,1,2,2,3,3,3,3,3,3,3,
https://www.realestate.com.au/neighbourhoods/San%20Remo-6210-wa,San Remo,,2015-01-31,2015-02-28,2015-03-31,2015-04-30,2015-11-30,2015-12-21,,,,,,,348500,348500,348500,317000,450000,450000,,,,,,,2,2,2,1,1,1,,,,,,
https://www.realestate.com.au/neighbourhoods/Sawyers%20Valley-6074-wa,Sawyers Valley,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.realestate.com.au/neighbourhoods/Scarborough-6019-wa,,,2015-01-31,2015-02-28,2015-03-31,2015-04-30,2015-05-31,2015-06-30,2015-07-31,2015-08-31,2015-09-30,2015-10-31,2015-11-30,2015-12-21,560000,560000,562000,564500,565000,565000,565000,562500,560000,557500,560000,560000,243,242,234,226,219,213,210,204,200,181,168,168
https://www.realestate.com.au/neighbourhoods/Seabird-6042-wa,Seabird,,2015-02-28,2015-03-31,2015-04-30,2015-05-31,2015-06-30,2015-07-31,2015-08-31,2015-09-30,2015-10-31,2015-11-30,2015-12-21,,220000,220000,220000,220000,220000,220000,220000,126250,126250,126250,126250,,1,1,1,1,1,1,1,2,2,2,2,
https://www.realestate.com.au/neighbourhoods/Secret%20Harbour-6173-wa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.realestate.com.au/neighbourhoods/Serpentine-6125-wa,Serpentine,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.realestate.com.au/neighbourhoods/Seville%20Grove-6112-wa,Seville Grove,,2015-01-31,2015-02-28,2015-03-31,2015-04-30,2015-05-31,2015-06-30,2015-07-31,2015-08-31,2015-09-30,2015-10-31,2015-11-30,2015-12-21,316500,310000,310000,310000,304750,306500,304750,306500,304750,304750,303000,303000,10,9,8,8,8,7,6,7,6,6,7,7
https://www.realestate.com.au/neighbourhoods/Shelley-6148-wa,Shelley,,2015-01-31,2015-02-28,2015-03-31,2015-04-30,2015-05-31,2015-06-30,2015-07-31,2015-08-31,2015-09-30,2015-10-31,2015-11-30,2015-12-21,555000,555000,569000,555000,569000,569000,583000,585000,615000,615000,615000,615000,15,15,14,15,14,14,13,12,9,9,9,9
https://www.realestate.com.au/neighbourhoods/Shenton%20Park-6008-wa,Shenton Park,,2015-01-31,2015-02-28,2015-03-31,2015-04-30,2015-05-31,2015-06-30,2015-07-31,2015-08-31,2015-09-30,2015-10-31,2015-11-30,2015-12-21,480000,479000,473500,465000,463500,439500,465000,468500,475000,487000,479000,479000,25,25,26,29,32,30,29,28,29,26,23,23
https://www.realestate.com.au/neighbourhoods/Shoalwater-6169-wa,Shoalwater,,2015-01-31,2015-02-28,2015-03-31,2015-04-30,2015-05-31,2015-06-30,2015-07-31,2015-08-31,2015-09-30,2015-10-31,2015-11-30,2015-12-21,299000,290000,298750,300000,290000,290000,290000,284000,290000,290000,290000,290000,39,37,36,35,30,34,30,30,33,36,33,33
https://www.realestate.com.au/neighbourhoods/Silver%20Sands-6210-wa,Silver Sands,,2015-01-31,2015-02-28,2015-03-31,2015-04-30,2015-05-31,2015-06-30,2015-07-31,2015-08-31,2015-09-30,2015-10-31,2015-11-30,2015-12-21,497000,497000,533500,533500,533500,533500,533500,533500,533500,497000,497000,497000,1,1,2,2,2,2,2,2,2,3,3,3
https://www.realestate.com.au/neighbourhoods/Sinagra-6065-wa,Sinagra,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.realestate.com.au/neighbourhoods/Singleton-6175-wa,Singleton,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.realestate.com.au/neighbourhoods/Solus-6207-wa,Solus,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.realestate.com.au/neighbourhoods/Sorrento-6020-wa,Sorrento,,2015-01-31,2015-02-28,2015-03-31,2015-04-30,2015-05-31,2015-06-30,2015-07-31,2015-08-31,2015-09-30,2015-10-31,2015-11-30,2015-12-21,450000,450000,450000,454500,450000,454000,450000,458000,458000,490000,458000,458000,23,22,23,22,22,22,22,21,19,15,13,13
https://www.realestate.com.au/neighbourhoods/South%20Bunbury-6230-wa,South Bunbury,,2015-01-31,2015-02-28,2015-03-31,2015-04-30,2015-05-31,2015-06-30,2015-07-31,2015-08-31,2015-09-30,2015-10-31,2015-11-30,2015-12-21,348000,349000,348000,348000,349000,344000,337500,337500,335000,333500,331000,331000,31,36,39,37,38,40,42,44,43,42,40,40
https://www.realestate.com.au/neighbourhoods/South%20Fremantle-6162-wa,South Fremantle,,2015-01-31,2015-02-28,2015-03-31,2015-04-30,2015-05-31,2015-06-30,2015-07-31,2015-08-31,2015-09-30,2015-10-31,2015-11-30,2015-12-21,655250,635500,635500,655250,655250,610250,610250,635500,655250,635500,630000,630000,18,15,15,14,14,14,12,13,12,11,8,8
https://www.realestate.com.au/neighbourhoods/South%20Guildford-6055-wa,South Guildford,,2015-01-31,2015-02-28,2015-03-31,2015-04-30,2015-05-31,2015-06-30,2015-07-31,2015-08-31,2015-09-30,2015-10-31,2015-11-30,2015-12-21,282500,280000,280000,280000,280000,285000,325000,325000,325000,325000,365000,365000,52,50,51,51,21,3,2,2,2,2,1,1
https://www.realestate.com.au/neighbourhoods/South%20Lake-6164-wa,South Lake,,2015-01-31,2015-02-28,2015-03-31,2015-05-31,2015-06-30,2015-07-31,2015-08-31,2015-09-30,2015-10-31,2015-11-30,2015-12-21,,375000,375000,375000,434000,434000,434000,434000,434000,434000,434000,434000,,1,1,1,2,2,2,2,2,2,2,2,
https://www.realestate.com.au/neighbourhoods/South%20Perth-6151-wa,,,2015-01-31,2015-02-28,2015-03-31,2015-04-30,2015-05-31,2015-06-30,2015-07-31,2015-08-31,2015-09-30,2015-10-31,2015-11-30,2015-12-21,667500,670000,695000,680000,685000,685000,675000,650000,665000,655000,635000,635000,176,170,191,183,173,175,163,159,153,148,139,140
https://www.realestate.com.au/neighbourhoods/South%20Yunderup-6208-wa,South Yunderup,,2015-01-31,2015-02-28,2015-03-31,2015-04-30,2015-05-31,2015-06-30,2015-07-31,2015-08-31,2015-09-30,2015-10-31,2015-11-30,2015-12-21,345000,345000,305000,305000,305000,305000,300000,300000,305000,305000,502500,502500,2,2,3,3,3,3,2,2,5,5,4,4
https://www.realestate.com.au/neighbourhoods/Southern%20River-6110-wa,Southern River,,2015-01-31,2015-02-28,2015-03-31,2015-04-30,2015-05-31,2015-06-30,2015-07-31,2015-08-31,2015-09-30,2015-10-31,2015-11-30,2015-12-21,235308,215154,215154,195000,225000,210000,210000,210000,195000,195000,195000,195000,1,2,2,3,5,6,6,6,5,5,5,5
https://www.realestate.com.au/neighbourhoods/Spearwood-6163-wa,Spearwood,,2015-01-31,2015-02-28,2015-03-31,2015-04-30,2015-05-31,2015-06-30,2015-07-31,2015-08-31,2015-09-30,2015-10-31,2015-11-30,2015-12-21,391000,380000,392000,395000,395000,395000,395000,395000,395000,395000,395000,395000,30,33,33,34,33,37,37,38,39,42,42,42
https://www.realestate.com.au/neighbourhoods/St%20James-6102-wa,St James,,2015-01-31,2015-02-28,2015-03-31,2015-04-30,2015-05-31,2015-06-30,2015-07-31,2015-08-31,2015-09-30,2015-10-31,2015-11-30,2015-12-21,457500,410000,365000,365000,359000,432500,365000,420000,432500,432500,432500,432500,12,11,13,13,11,10,8,9,8,8,8,8
https://www.realestate.com.au/neighbourhoods/Stirling-6021-wa,Stirling,,2015-01-31,2015-02-28,2015-03-31,2015-04-30,2015-05-31,2015-06-30,2015-07-31,2015-08-31,2015-09-30,2015-10-31,2015-11-30,2015-12-21,540000,502000,502000,473000,473000,473000,473000,469000,469000,469000,469000,469000,7,8,8,7,9,9,9,8,8,8,8,8
https://www.realestate.com.au/neighbourhoods/Stoneville-6081-wa,Stoneville,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.realestate.com.au/neighbourhoods/Stratton-6056-wa,Stratton,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.realestate.com.au/neighbourhoods/Subiaco-6008-wa,,,2015-01-31,2015-02-28,2015-03-31,2015-04-30,2015-05-31,2015-06-30,2015-07-31,2015-08-31,2015-09-30,2015-10-31,2015-11-30,2015-12-21,690000,700000,690000,689000,670000,680000,672500,685000,685000,670000,675000,675000,133,132,130,127,123,129,136,139,135,137,131,131
https://www.realestate.com.au/neighbourhoods/Success-6164-wa,Success,,2015-01-31,2015-02-28,2015-03-31,2015-04-30,2015-05-31,2015-06-30,2015-07-31,2015-08-31,2015-09-30,2015-10-31,2015-11-30,2015-12-21,363000,375000,365000,365000,375000,365000,380000,380000,400000,402500,399500,399000,52,64,67,69,73,69,65,62,55,50,44,45
https://www.realestate.com.au/neighbourhoods/Swan%20View-6056-wa,Swan View,,2015-01-31,2015-02-28,2015-03-31,2015-04-30,2015-05-31,2015-06-30,2015-07-31,2015-08-31,2015-09-30,2015-10-31,2015-11-30,2015-12-21,336000,333500,333500,322000,322000,333500,345000,345000,345000,328000,328000,328000,8,10,10,11,11,10,7,7,7,7,7,7
https://www.realestate.com.au/neighbourhoods/Swanbourne-6010-wa,Swanbourne,,2015-01-31,2015-02-28,2015-03-31,2015-04-30,2015-05-31,2015-06-30,2015-07-31,2015-08-31,2015-09-30,2015-10-31,2015-11-30,2015-12-21,132255,132255,132255,132255,132255,130000,128500,128500,127000,950500,456000,456000,4,4,4,4,4,3,4,4,3,2,1,1
https://www.realestate.com.au/neighbourhoods/Tamala%20Park-6030-wa,Tamala Park,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.realestate.com.au/neighbourhoods/Tapping-6065-wa,Tapping,,2015-01-31,2015-02-28,2015-03-31,2015-04-30,2015-05-31,2015-06-30,,,,,,,432000,432000,485000,485000,485000,485000,,,,,,,2,2,1,1,1,1,,,,,,
https://www.realestate.com.au/neighbourhoods/Teesdale-6213-wa,Teesdale,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.realestate.com.au/neighbourhoods/The%20Spectacles-6167-wa,The Spectacles,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.realestate.com.au/neighbourhoods/The%20Vines-6069-wa,The Vines,,2015-01-31,2015-02-28,2015-03-31,2015-04-30,2015-05-31,2015-06-30,2015-07-31,2015-08-31,2015-09-30,2015-10-31,2015-11-30,2015-12-21,385000,400000,400000,400000,400000,400000,405000,405000,400000,405000,405000,405000,5,7,7,7,7,7,6,6,7,6,6,6
